"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN023351400","LUCKNOW AMAUSI, IN","2012-12-27",,"48","59","38"
"IN023351400","LUCKNOW AMAUSI, IN","2012-12-28",,"46","55","37"
"IN023351400","LUCKNOW AMAUSI, IN","2012-12-29",,"49","67",
"IN023351400","LUCKNOW AMAUSI, IN","2012-12-30",,"53","67","33"
"IN023351400","LUCKNOW AMAUSI, IN","2012-12-31",,"60","73","45"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-01",,"55","73","40"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-02",,"54","68",
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-03",,"47","68","38"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-04",,"45","58","36"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-05",,"46","54","35"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-06",,"45","54",
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-07",,"44",,"35"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-08",,"45","58","32"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-09",,"48","63","31"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-10",,"53","70","33"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-11",,"53","70","36"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-12",,"54",,"37"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-13",,"61","78","42"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-14",,"61","78","44"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-15",,"60","81",
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-16",,"65","76","52"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-17",,"64","76","54"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-18",,"64",,"55"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-19",,"59","71",
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-20",,"58","71","45"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-21",,"53","70","43"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-22",,"52","63",
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-23",,"47","63",
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-24",,"51","62","37"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-25",,"54","72","38"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-26",,"55","72","35"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-27",,"57","74","42"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-28",,"54","74","36"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-29",,"56","73","40"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-30",,"57","73","42"
"IN023351400","LUCKNOW AMAUSI, IN","2013-01-31",,"58","75",
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-01",,"61","77","45"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-02",,"60","77","46"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-03",,"63","79","43"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-04",,"63","79","52"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-05","1.65","63","74","54"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-06","2.17","65","71","57"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-07","0.39","62","74","54"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-08","0.00","60","74","47"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-09",,"61","75","46"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-10",,"62","76","45"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-11",,"64","77","45"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-12",,"63","77","51"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-13",,"65","79","48"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-14",,"66","82","47"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-15","0.04","61","82","52"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-16","0.28","59","68","53"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-17","0.83","62","72",
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-18","0.00","63","74","49"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-19",,"65","76","50"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-20",,"65","77","53"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-21",,"66","79","51"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-22",,"67","82","50"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-23",,"65","82","55"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-24",,"65","76","54"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-25",,"69","81",
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-26",,"68","83","53"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-27",,"71","85","53"
"IN023351400","LUCKNOW AMAUSI, IN","2013-02-28",,"70","85",
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-01",,"65","83","51"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-02",,"66","80","49"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-03",,"68","83","53"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-04",,"69","84","52"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-05",,"71","86","51"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-06",,"71","87","55"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-07",,"72","88","58"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-08",,"72","88","55"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-09",,"72","89","54"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-10",,"75","91","57"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-11",,"76","91","60"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-12",,"74","91","57"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-13",,"75","90","58"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-14",,"74","90","61"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-15","0.00","77","88","59"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-16",,"76","89","55"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-17",,"75","89","62"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-18",,"75","89","58"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-19",,"75","90","59"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-20",,"77","92","60"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-21",,"80","94","62"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-22",,"77","94","62"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-23",,"79","93","60"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-24",,"77","93","65"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-25","0.00","79",,"63"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-26",,"75","93",
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-27",,"77","93","56"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-28","0.00","74","93","66"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-29","0.02","76","93","60"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-30","0.00","77","93","60"
"IN023351400","LUCKNOW AMAUSI, IN","2013-03-31",,"78","91","61"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-01",,"78","95","60"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-02",,"82","98","59"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-03","0.00","83","98","65"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-04",,"79","97","66"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-05",,"79","94","63"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-06",,"81","96","60"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-07",,"85","101","63"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-08",,"86","103","63"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-09",,"87","104","67"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-10",,"86","104","68"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-11",,"87","101","67"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-12",,"88","101","66"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-13",,"87","101","68"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-14",,"84","101","70"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-15",,"85","100","64"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-16",,"88","103","67"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-17","0.00","87","104","72"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-18",,"84","104","69"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-19",,"83","100","65"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-20",,"80","98",
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-21","0.00","71","90",
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-22",,"76","87","60"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-23",,"82","94","65"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-24",,"85","99","68"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-25",,"89","103","70"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-26",,"90","103","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-27",,"90","105","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-28",,"89","105","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-29",,"91","105","66"
"IN023351400","LUCKNOW AMAUSI, IN","2013-04-30",,"94","108","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-01",,"92","108","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-02",,"90","106","72"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-03",,"86","105",
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-04",,"89","106","65"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-05",,"90","106","71"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-06",,"87","103","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-07",,"89","102","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-08",,"94","109","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-09",,"94","110","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-10",,"92","110","71"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-11",,"93","109","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-12",,"89","106",
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-13",,"88","103","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-14",,"90","104","72"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-15",,"92",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-16",,"90","106","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-17",,"90","106","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-18",,"91","106","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-19",,"91","105","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-20",,"93","105","80"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-21",,"94","105","79"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-22",,"94","108","80"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-23",,"94","108","80"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-24",,"92","107","79"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-25",,"94","103","82"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-26",,"96","108","82"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-27",,"97","111","83"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-28",,"94","111","80"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-29",,"94","106","81"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-30",,"92","106","79"
"IN023351400","LUCKNOW AMAUSI, IN","2013-05-31",,"86","104","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-01",,"81","99","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-02","0.00","83","95","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-03","0.04","87","95","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-04","0.00","89","98","79"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-05",,"92",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-06",,"90","102",
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-07","1.93","85","101","69"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-08","0.00","89","98","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-09",,"91",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-10",,"92","101","80"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-11",,"85","101",
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-12","0.20","91","101","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-13","0.00","92","101","81"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-14",,"91","101","81"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-15",,"85","99","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-16",,"83","92","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-17","1.97","79","92","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-18","2.13","79","86","72"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-19","0.00","82","90","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-20","0.00","87","95","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-21",,"91","99","77"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-22",,"89","99","80"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-23",,"90","99","80"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-24","0.00","84","98","79"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-25","0.00","88","96","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-26",,"87","96","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-27","0.28","81","96","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-28","2.44","80","83","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-29","0.12","82","91",
"IN023351400","LUCKNOW AMAUSI, IN","2013-06-30","1.93","78","91","70"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-01","1.54","80","86","71"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-02","0.12","83","90","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-03","0.43","85","92","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-04","0.01","87",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-05","0.00","87","94","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-06","0.04","86","94","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-07","0.00","82","92",
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-08","0.04","82","92","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-09","0.04","85","92","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-10","0.24","81","91","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-11","0.47","83",,"75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-12","0.00","86","93","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-13","0.00","86","93","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-14","0.00","88","94","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-15","0.00","85","94","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-16",,"89","96","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-17",,"89","98","81"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-18",,"85","98","80"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-19",,"82","94","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-20","1.73","84","91","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-21","0.16","86","94","77"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-22","0.08","81","94","77"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-23","1.89","88","95","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-24","0.00","89","95","79"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-25",,"86","95","79"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-26","0.51","85","94","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-27","0.03","85","94","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-28","0.04","85","93","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-29","0.00","86","92","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-30",,"88","96","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-07-31",,"89","96","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-01","0.08","86","96","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-02","0.00","87","93","77"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-03",,"87","94","77"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-04",,"89","98","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-05","0.03","84","98","78"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-06","0.35","84","93","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-07","0.12","83","91","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-08","0.00","83","92","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-09","0.87","81","92","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-10","0.67","82","88","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-11","0.39","82","88","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-12","0.08","85",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-13","0.00","82","93","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-14","0.98","85","93","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-15","0.00","84","92","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-16",,"81","93","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-17",,"82","93","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-18",,"83","92","71"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-19",,"85","92","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-20",,"87","94",
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-21",,"85","94","77"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-22","0.12","83","92","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-23","0.04","87","93","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-24","0.00","87","95","77"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-25",,"87","96","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-26",,"85","96","77"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-27","0.43","80","96","72"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-28","0.00","82","88","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-29","0.24","80","88","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-30","0.87","83","92","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-08-31","0.59","80","92","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-01","0.08","86","93","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-02","0.20","86","94","77"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-03","0.00","87","95","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-04",,"86","95","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-05",,"86","95","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-06",,"86","95","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-07",,"84","95","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-08",,"83","95","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-09","0.00","85","95","72"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-10",,"83","93","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-11",,"84","93","72"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-12",,"84","94","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-13",,"86","96","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-14",,"84","96","77"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-15",,"83","95","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-16",,"84","94","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-17",,"85","95","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-18",,"86","96","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-19",,"83","97","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-20",,"85","97","72"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-21",,"85","93","76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-22",,"86","95","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-23",,"87",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-24",,"85","96",
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-25","0.00","81","94","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-26","0.28","83","94","72"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-27","0.00","84","94","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-28",,"86","96","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-29",,"82","96","75"
"IN023351400","LUCKNOW AMAUSI, IN","2013-09-30",,"82","93","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-01","0.00","83","91","71"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-02",,"82","91","74"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-03","0.24","76","91","70"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-04","0.31","78","80","70"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-05","0.24","78","84","71"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-06","0.02","79","85","71"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-07","0.16","81","89","73"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-08","0.00","82",,"72"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-09",,"83","92","71"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-10",,"81","92","71"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-11","0.16","78","92","70"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-12","0.43","82","90","70"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-13","0.00","80","90","71"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-14",,"80","89","70"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-15","0.08","75","87","67"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-16","0.00","76","85","65"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-17",,"79","87","66"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-18",,"80","90","68"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-19",,"78","90","70"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-20",,"79","90","65"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-21",,"77","90","62"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-22",,"77","90","62"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-23",,"78","90","65"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-24",,"78","89","65"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-25",,"78","89","64"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-26",,"77","89","67"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-27",,"77","89","64"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-28",,"75","88","62"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-29",,"74","89","61"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-30",,"72","89","58"
"IN023351400","LUCKNOW AMAUSI, IN","2013-10-31",,"77","91","58"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-01",,"76","91","61"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-02",,"77","90","64"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-03",,"69","90",
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-04",,"68","83","50"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-05",,"68","85","51"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-06",,"70","85","53"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-07",,"70","84","53"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-08","0.00","68","83","50"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-09","0.00","70","82","54"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-10",,"69","82","53"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-11",,"67","82","52"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-12",,"66","83","50"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-13",,"65","83","48"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-14",,"65","81","47"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-15",,"63","82","46"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-16",,"65","83","46"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-17",,"66","83","48"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-18",,"66",,"47"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-19",,"65",,"45"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-20",,"63","82","47"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-21",,"63","81","44"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-22",,"65","81","45"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-23",,"63","81","46"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-24",,"64","81","46"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-25",,"67",,"52"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-26",,"66","83","50"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-27",,"67","83","49"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-28",,"65","83","51"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-29",,"66","82","50"
"IN023351400","LUCKNOW AMAUSI, IN","2013-11-30",,"63","82","48"
"IN023351400","LUCKNOW AMAUSI, IN","2013-12-01",,"62","81","45"
"IN023351400","LUCKNOW AMAUSI, IN","2013-12-02",,"61",,"44"
"IN023351400","LUCKNOW AMAUSI, IN","2013-12-03",,"63","80","44"
"IN023351400","LUCKNOW AMAUSI, IN","2013-12-04",,"64","80","48"
"IN023351400","LUCKNOW AMAUSI, IN","2013-12-05",,"63","80","44"
